5300000,15.800000,15.136364,13.627119,12.025316,10.325243,8.508547,6.774834,5.035088,3.471053,2.288732,1.307054,0.669261,0.245614,0.063934,0.010386,,0.265455,0.603698,0.640721,0.680029,0.726678,0.693485,0.695899,0.625614,0.472928,0.392671,0.255117,0.169459,0.072672,0.021419,0.004154,
5400000,15.750000,15.030303,13.601695,11.955696,10.252427,8.470085,6.798013,5.017544,3.507895,2.284038,1.346473,0.657588,0.263158,0.072131,0.011869,,0.287879,0.571443,0.658399,0.681308,0.712937,0.668829,0.712188,0.603860,0.489543,0.375026,0.275554,0.157772,0.076411,0.024105,0.004748,
5500000,15.700000,14.924242,13.542373,11.911392,10.165049,8.495726,6.748344,5.011696,3.552632,2.319249,1.350622,0.661479,0.291228,0.072131,0.013353,,0.310303,0.552748,0.652392,0.698538,0.667729,0.698953,0.694659,0.583626,0.493353,0.387451,0.275658,0.148100,0.087639,0.023511,0.005341,
5600000,15.600000,14.848485,13.440678,11.879747,10.126214,8.495726,6.728477,5.035088,3.542105,2.333333,1.365145,0.686770,0.282456,0.088525,0.013353,,0.300606,0.563123,0.624372,0.701413,0.652195,0.706900,0.677356,0.597193,0.483509,0.387275,0.271350,0.161726,0.077573,0.030069,0.005341,
5700000,15.450000,14.712121,13.364407,11.841772,10.155340,8.380342,6.754967,5.023392,3.560526,2.349765,1.387967,0.702335,0.300000,0.086885,0.017804,,0.295152,0.539086,0.609054,0.674573,0.709999,0.650150,0.692630,0.585146,0.484304,0.384719,0.274253,0.160934,0.085246,0.027632,0.007122,
5800000,15.500000,14.681818,13.254237,11.797468,10.087379,8.414530,6.715232,5.026316,3.586842,2.345070,1.400415,0.735409,0.308772,0.095082,0.016320,,0.327273,0.571032,0.582708,0.684036,0.669139,0.679719,0.675566,0.575789,0.496709,0.377862,0.266003,0.170655,0.085476,0.031505,0.006528,
5900000,15.450000,14.515152,13.237288,11.734177,9.990291,8.414530,6.708609,5.046784,3.605263,2.354460,1.417012,0.758755,0.310526,0.106557,0.017804,,0.373939,0.511145,0.601244,0.697554,0.630305,0.682368,0.664730,0.576608,0.500321,0.374979,0.263303,0.179291,0.081588,0.035501,0.007122,
6000000,15.300000,14.439394,13.161017,11.645570,10.000000,8.401709,6.692053,5.026316,3.631579,2.370892,1.425311,0.758755,0.347368,0.106557,0.020772,,0.344242,0.511351,0.606179,0.658228,0.639316,0.683863,0.666295,0.557895,0.504275,0.378232,0.266623,0.164555,0.096324,0.034314,0.008309,
6100000,15.100000,14.409091,13.084746,11.594937,9.980583,8.358974,6.655629,5.032164,3.650000,2.384977,1.450207,0.754864,0.368421,0.111475,0.023739,,0.276364,0.529738,0.595924,0.645742,0.648643,0.681338,0.649386,0.552865,0.506009,0.373908,0.278137,0.154577,0.102778,0.035095,0.009496,
6200000,15.000000,14.318182,13.025424,11.569620,9.927184,8.320513,6.668874,5.005848,3.689474,2.377934,1.479253,0.782101,0.368421,0.118033,0.023739,,0.272727,0.517103,0.582321,0.656974,0.642669,0.660655,0.665210,0.526550,0.524616,0.359472,0.278861,0.165472,0.100155,0.037718,0.009496,
6300000,14.950000,14.151515,12.966102,11.575949,9.898058,8.303419,6.635762,5.020468,3.673684,2.427230,1.468880,0.799611,0.398246,0.118033,0.023739,,0.319394,0.474165,0.556061,0.671156,0.637856,0.667063,0.646118,0.538713,0.498582,0.383340,0.267708,0.160546,0.112085,0.037718,0.009496,
6400000,14.950000,14.106061,12.923729,11.455696,9.859223,8.277778,6.622517,5.070175,3.647368,2.436620,1.506224,0.817121,0.408772,0.126230,0.023739,,0.337576,0.472933,0.587213,0.638589,0.632578,0.662104,0.620936,0.569123,0.484299,0.372158,0.275641,0.163339,0.113017,0.040996,0.009496,
6500000,14.700000,14.075758,12.889831,11.367089,9.820388,8.235043,6.615894,5.061404,3.673684,2.469484,1.508299,0.821012,0.419298,0.136066,0.028190,,0.249697,0.474371,0.609097,0.618680,0.634138,0.647659,0.621796,0.555088,0.481680,0.384474,0.274915,0.160685,0.113293,0.043150,0.011276,
6600000,14.600000,13.984848,12.805085,11.354430,9.805825,8.222222,6.605960,5.049708,3.689474,2.467136,1.529046,0.834630,0.429825,0.137705,0.034125,,0.246061,0.471905,0.580262,0.619442,0.633441,0.646505,0.622501,0.544094,0.488935,0.375236,0.277766,0.161922,0.116848,0.041432,0.013650,
6700000,14.600000,13.909091,12.754237,11.284810,9.771845,8.209402,6.599338,5.067251,3.673684,2.490610,1.516598,0.877432,0.429825,0.147541,0.034125,,0.276364,0.461941,0.587771,0.605186,0.624977,0.644026,0.612835,0.557427,0.473230,0.389605,0.255666,0.179043,0.112913,0.045367,0.013650,
6800000,14.500000,13.787879,12.669492,11.284810,9.733010,8.175214,6.572848,5.073099,3.684211,2.497653,1.551867,0.867704,0.466667,0.147541,0.040059,,0.284848,0.447355,0.553873,0.620720,0.623118,0.640946,0.599899,0.555556,0.474623,0.378314,0.273665,0.160415,0.127650,0.042993,0.016024,
6900000,14.400000,13.742424,12.584746,11.253165,9.684466,8.158120,6.635762,5.023392,3.681579,2.516432,1.572614,0.887160,0.463158,0.160656,0.040059,,0.263030,0.463071,0.532632,0.627479,0.610539,0.608943,0.644948,0.536725,0.466059,0.377527,0.274182,0.169601,0.121001,0.048239,0.016024,
7000000,14.400000,13.712121,12.533898,11.164557,9.684466,8.141026,6.539735,5.070175,3.700000,2.546948,1.572614,0.904669,0.480702,0.155738,0.047478,,0.275152,0.471289,0.547737,0.592036,0.617376,0.640516,0.587824,0.548070,0.461221,0.389734,0.267178,0.169587,0.129986,0.043304,0.018991,
7100000,14.250000,13.681818,12.406780,11.113924,9.699029,8.149573,6.523179,5.040936,3.715789,2.546948,1.605809,0.924125,0.480702,0.178689,0.043027,,0.227273,0.510015,0.517142,0.565958,0.619783,0.650558,0.592897,0.530058,0.467536,0.376456,0.272674,0.177369,0.120805,0.054265,0.017211,
7200000,14.150000,13.500000,12.449153,11.050633,9.601942,8.132479,6.552980,5.064327,3.700000,2.572770,1.597510,0.943580,0.500000,0.168852,0.041543,,0.260000,0.420339,0.559408,0.579476,0.587785,0.631799,0.595461,0.545731,0.450892,0.390104,0.261572,0.177432,0.132459,0.050924,0.016617,
7300000,14.100000,13.439394,12.347458,11.025316,9.563107,8.094017,6.536424,5.078947,3.728947,2.579812,1.603734,0.957198,0.501754,0.183607,0.045994,,0.264242,0.436775,0.528856,0.584884,0.587636,0.623037,0.582991,0.540000,0.459654,0.390431,0.258614,0.182178,0.127259,0.055045,0.018398,
